"","text","page","language","url","title"
"32","והנני מודיע לכל הקורא בקונטרס הלזה, דלא יעלה על רוחו להוציא שום דיוק ממשמעות הלשון כי הכל נכתב כחותה על הגחלים ונדפס רובו מתוך כולו בלי העתקה, וזוהי סיבה דבכמה לשונות לא נמצא באר""ש החיים לשון צח שפה ברורה, והלשון אינו בדקדוק כי הזמן גרמא, גרמ""א דנפיל בחולקיה לפי העת שנכתב, ובעבור כן רשמתי ספרים הרבה אפילו בדברים פשוטים לשתי סיבות, האחת כי בתוך אלו הספרים יש בהם עוד חידוש דמתוכן ילמדו ולאהבת הקיצור לא ביארתי אותם, או יש בהם סברות חלוקות באותו סעיף, וכיון דהספרים מצוינים לפניך כי מציו'ן תצא תורה ודבר ה' אמת לאמיתו, ומי לנו גדול מיוסף הרב הגדול חיד""א זיע""א, דכזאת וכזאת שרטט וכתב בכיוצא בזה בספרו מחזיק ברכה אורח חיים סימן מ""ו אות ה', יעויין שם, ולא טוב אנכי מאבותי, והאל ברחמיו יצילני משגיאות שלא נכשל בדבר הלכה ויראנו מתורתו נפלאות, אמן כן יהי רצון. ",1,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%A4%D7%AA%D7%99%D7%97%D7%AA_%D7%94%D7%A1%D7%A4%D7%A8","כף החיים (פאלאג'י)"
"33","ואל יחשדני שומע, בכ'ף רמיה והייתי בעיניו כמתעתע, דתפסו'ם חיים באיזה מקומות בתוך כ'ף דיורה יורה התפאר עלי ומיחזי כיוהרא להתגדר ולהתגדל, על אלה אשים דברתי דקמיה שמיא גליא, דחלילה לי מאלהי אם יש עול בכפ'י להתגדל בהם, אלא ההכרח לא ישובח ולא יגונה, דלזכות את הרבים כונתי רצויה, ועד בשחק נאמן סלה רב עליליה, וכבר קיימתי מאמר חכמינו זכרונם לברכה דאמרו, מלתא דמגניא דאית בך קדים אמרה, והוא דזאת לפנים בקונטרסי נפש חיים מערכת ש' אות ח' הבאתי דברי הרב בינה לעתים דכתב בריש ספרו דרוש א', דאין לו לאדם להשתבח בתהלותיו ולהיות מתפאר בהם, אם לא שעל ידי התפארותו גורם שילמדו ממנו בני אדם ממידתו הטובה, ועשיתי לו סמוכות שם ממה שכתב הרב בית נאמן, וסיימתי שם דעיקר הכל הוא לקיים וכל מעשיך יהיו לשם שמים, ושיזכנו ה' להכיר מיעוט ערכנו וקוצר השגתינו וגודל חסרוננו, עיין שם אר""ש חית'ה וצ'עורה. ",1,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%A4%D7%AA%D7%99%D7%97%D7%AA_%D7%94%D7%A1%D7%A4%D7%A8","כף החיים (פאלאג'י)"
"34","וכיוצא בזה ראיתי בספר חסידים סימן תקכ""ג, דאחר דגמר אומר דאל ישבח האדם את עצמו ולא את אביו ולא את אמו כתב וזה לשונו, אדם מגיד לבניו או לתלמידו כך אני עושה, כך היה אבי עושה, כך היה רבי עושה כדי שהם יעשו כך דכתיב כי שמרתי דרכי ה' ולא רשעתי מאלהי, עכ""ל, ואין מי שיכחיש בזה דמי שהגיע לפרק הכותב, אמר עם הספר כונתו לבניו ולתלמידיו ולאנשים שהם כערכם ולא לגדולי המעלה, וכל כי האי גוונא אין בו משום סרך יוהרא כלל כיון דהמכוון הוא להוכיח לאחרים, וכבר מלתי אמורה דזה דבר המסור ללב ובלבד שיכוין לבו לשמים, ויהא רעוא דדברי אלה יעלו לרצון לפני ה' עושינו, ואל נא תשת עלינו חטאת כי אני בתום לבבי ובנקיון כפ""י, ולא הלכתי בגדולות ובנפלאות ממני, ובזאת אני בוטח דפלטי לי מחדא. ",1,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%A4%D7%AA%D7%99%D7%97%D7%AA_%D7%94%D7%A1%D7%A4%D7%A8","כף החיים (פאלאג'י)"
"35","אך בזאת דא עקא דיאמר נא ישראל אתי'א ותמהי'א, הא גופא קשיא, איפה לקטת היום חומרי חיים, מוציא אסיר'ים איסור מוסיף גדרים וסייגים אשר לא שיערוהו הקדמונים, ודיינו שנעמוד בשלנו, ועל הראשונים אנו מצטערים ואתה בא להוסיף עליהם וחיישינן לטירחא דציבורא, כי מוצאי מש""א חיים כמשא כבד יכבדו ממנו ואין רוב הצבור יכולין לעמוד עליהן, על אלה אפתח שפתי ואענה חדא מגו חדא, דבזאת תדעון כי לא מלבי אני בודה שום דבר ואין כל חדש, צאו וראו ספרין פתיחו דעיקר שורשוהי מספרי דבי רב, ומי שאין לו ידיעה בתחילה והעלם בנתיים ולא רגל על לשונו, מחזי ליה כאילו חדשות אני מגיד. ",1,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%A4%D7%AA%D7%99%D7%97%D7%AA_%D7%94%D7%A1%D7%A4%D7%A8","כף החיים (פאלאג'י)"
"36","זאת ועוד אימא לך מה שכתב הרב דרך החיים דף קי""ג סוף ע""ד וזה לשונו, ובמה יודע איפה היותינו רודפים אחר המצוות ולעשות אותם כתקונם, אם לא לדקדק בכל הענינים הצריכים לקיום המצוות ויהיה מה שיהיה, ולא לחוש לטורח הגוף ומשאו במקום שבא לעשות חפץ ורצון בוראינו יתברך שמו, עכ""ל, ועוד כתב שם בדף קכ""ט ע""ב אות ט' וזה לשונו, ואין ראוי לההביל בדברים שתקנו הקדמונים או האחרונים, וישתדל האדם בכל מאמצי כחו ויכולתו לקיים אותו ענין, בין מתפלות ותחנונים בין מכל דבר שיהיה, ולא יתגדל בעיניו לומר אני תורתי אומנותי מה לי עם אלו העניינים, דהרי לכל דבר יש לו ענין וסגולה בפני עצמו, מה שמועיל התפילה לא יועיל התורה או המצוה וכן בהפכו, וצריך לאחוז בזה ובזה, וכן בענין התענית והלימוד כשגוזרין הצבור, לא יאמר החכם למה אבטל מלמודי תלמוד תורה כנגד כולם, יתפללו המה ואני על משמרתי אעמודה וה' חפץ במעשי יותר ממעשיהם, חלילה לבעל נפש שיאמר כך, כי אדרבה יותר מוטל על החכמים להתפלל אל ה' שהם מגינים על הדור, עכ""ל. ",1,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%A4%D7%AA%D7%99%D7%97%D7%AA_%D7%94%D7%A1%D7%A4%D7%A8","כף החיים (פאלאג'י)"
"37","ופוק חזי מה שכתב מורנו הרב חסיד שבכהונה בספר שבט מוסר סוף פרק ל""א וזה לשונו, כיון דמצינו דאפילו מה שתלמיד עתיד לחדש נאמר בסיני, אין צריך לומר דברים הנוגעים לעיקר המצוות, אף דברי סייג או גדר או רמז או סגולה או רפואה שעמה משיג האדם שלימות הנפש, הכל רמוז בתורה, לכן אל יקל בעיניך מה שכתבתי באומרך רובם הן דברים שאינן מפורשין בתורה שבכתב ובתורה שבעל פה, דע דכל דבר היוצא מפי חכם החיוב עליך לקיימו, כי לא מפיו דוקא יצאו הדברים כי כבר קדמה היציאה מפי משה רבנו עליו השלום אדון הנביאים, וכללן בתורה דרך רמז באיזה פסוק או באות או בנקודה או בטעם, ולא ניתן רשות לגלותו עד שבא החכם שעליו גזר צור עולמים לחדשו דזה חלקו מסיני וגילה אותו, וכן דור הולך ודור בא, מחדשים עוד ממה שקיבלו מסיני שלא נגלו לראשונים, דכל אחד ואחד מגלה חלקו דאין רשות לשום אחד ליכנס בתחומו של חבירו, עכ""ד ושפתים ישק, ועיין בספר עמודי שמים בהקדמתו, ומי חכם ויבן אלה נבון וידעם דדון מינה ומינה, אוסיפה לך כהנה וכהנה, ומעשה ידינו כוננה, טוב מלא כף. ",1,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%A4%D7%AA%D7%99%D7%97%D7%AA_%D7%94%D7%A1%D7%A4%D7%A8","כף החיים (פאלאג'י)"
"38","כף זכות, יש זכות תולה, גדול המזכה בכסף מלא האיש החפץ חיים אוהב דבק מאח רח""ם רחמתי""ם, מחמד עינינו לנו לעינים, זרוע המיומן פאר הזמן, אשר בנה ישיבת בית הילל יכון בצדק לראש פינה, הלא הוא הגביר החכם המרומם אוהב את הצדקות אור יומם, כמוה""ר אלעזר הילל ב' מנוח נר""ו, ברכות לעד תחדהו לעילא מכל ברכתא, מחזיקנא ליה טיבותא, דפזר נתן בחיבה יתירה, גם את זה אפשיטי דספר""א מנו'ח לכף. ",1,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%A4%D7%AA%D7%99%D7%97%D7%AA_%D7%94%D7%A1%D7%A4%D7%A8","כף החיים (פאלאג'י)"
"39","כף נחת, א'ם לבינה תקרא, ידו בצלח""ת, גבר חכם בעוז אהוב לשמים ולבריות פה מפיק מרגליות, הרב הכולל ב""ן מגדול בישראל, להלל זרע רב כמהר""ר אברהם מנשה נר""ו, בפועל כפיו יגי""ה אורו, וישלח אברהם את ידו מסדר סדר המערכה, ראה והתקין לקרבה אל המלאכה, ויפה כח הבן, חכמת אדם תאיר סופר מהיר, ידיד נפשי החכם השלם והכולל עצום ורב, ש""ם משמעון נר""ו, יד המרבה לבדוק לישנא יתירא לטפויי, י""ד וש""ם טוב סמא דחיי, בתבונות כפיו המעתיק אר""ש ממקומה, בשב'ט שמעון אמירה נעימה, אנא ה' תן להם כפעלם, כנפש האב וכנפש הבן שיש להם שכר טוב בעמלם, לעס'וק אהב בתורת ה' בהשקט ובבטחה, צל""ח רח""ב והיתה הרוחה ועל כל אחינו שבגולה, אפרוש את כפי אל ה' אלהי ונבנתה עיר על תילה, וקבצנו והצילנו מכף כל אויבינו, ונקומה ונעלה על ארצינו ועל נחלת אבותינו, אנה ה' הושיעה נא, וקיים לנו מה שהבטחתנו, ההרים והגבעות יפצחו לפניכם רינה וכל עצי השדה ימחאו כף. ",1,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%A4%D7%AA%D7%99%D7%97%D7%AA_%D7%94%D7%A1%D7%A4%D7%A8","כף החיים (פאלאג'י)"
"40","פי המדבר, קטן המחבר פה עיר עוז לנו אזמיר יע""א, בש""א לחדש הזה ראש חדשים, בניסן נגאלו ובניסן עתידין להגאל, מתוקה שנת הן גאלתי אתכם אחרי""ת כראשית להיות לכם לאלהים לחיים טובים ולשלום הצעיר",1,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%A4%D7%AA%D7%99%D7%97%D7%AA_%D7%94%D7%A1%D7%A4%D7%A8","כף החיים (פאלאג'י)"
"41","חיים פאלאג'י ",1,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%A4%D7%AA%D7%99%D7%97%D7%AA_%D7%94%D7%A1%D7%A4%D7%A8","כף החיים (פאלאג'י)"
"42","ס""ט",1,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%A4%D7%AA%D7%99%D7%97%D7%AA_%D7%94%D7%A1%D7%A4%D7%A8","כף החיים (פאלאג'י)"
"43","פתח טוב פתחתי. הנה נא ערכתי",1,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%A4%D7%AA%D7%99%D7%97%D7%AA_%D7%94%D7%A1%D7%A4%D7%A8","כף החיים (פאלאג'י)"
"44","קמתי אני לפתוח לדודי, במט'ה אשר בידי, לאחזוקי טיבותא, לעילא מן כל ברכתא, להאי גברא בכור קריא רחמנא, יפרח כשושנה, החכם המרומם ה""ן גביר אור יומם כמוה""ר שמואל פיסואה נר""ו, יאיר אורו, חפץ חסד ומרבה להיטיב ובפרט עם לומדי תורה, עובד את ה' מאהבה לעובדה ולשומרה, לעשות רצון קונו, לקוח את ספר התורה הזה חיים ברצונו, האיש החפץ חיים למען ילמד ליראה, עץ חיים תאוה באה, ואברכהו וארבהו, ברכות לעד תחדהוף ברוב הוגים, בבנים ובני בנים, אב שמח בשובע שמחות, חי ומלא ברכת ה' ברוב ההצלחות, אכי""ר יהיו לרצון אמרי פי החותם פה אזמיר יע""א בש""א לחדש סיון שנת וכל אשר הוא עושה יהוה מצליח בידו לפ""ק",1,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%A4%D7%AA%D7%99%D7%97%D7%AA_%D7%94%D7%A1%D7%A4%D7%A8","כף החיים (פאלאג'י)"
"45","לחיים טובים ולשלום",1,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%A4%D7%AA%D7%99%D7%97%D7%AA_%D7%94%D7%A1%D7%A4%D7%A8","כף החיים (פאלאג'י)"
"46","הצעיר חיים פאלאג'י ס""ט",1,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%A4%D7%AA%D7%99%D7%97%D7%AA_%D7%94%D7%A1%D7%A4%D7%A8","כף החיים (פאלאג'י)"
"47","",1,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%A4%D7%AA%D7%99%D7%97%D7%AA_%D7%94%D7%A1%D7%A4%D7%A8","כף החיים (פאלאג'י)"
"48","",1,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%A4%D7%AA%D7%99%D7%97%D7%AA_%D7%94%D7%A1%D7%A4%D7%A8","כף החיים (פאלאג'י)"
"49","",1,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%A4%D7%AA%D7%99%D7%97%D7%AA_%D7%94%D7%A1%D7%A4%D7%A8","כף החיים (פאלאג'י)"
"50","",1,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%A4%D7%AA%D7%99%D7%97%D7%AA_%D7%94%D7%A1%D7%A4%D7%A8","כף החיים (פאלאג'י)"
"51","",1,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%A4%D7%AA%D7%99%D7%97%D7%AA_%D7%94%D7%A1%D7%A4%D7%A8","כף החיים (פאלאג'י)"
"52","<< · כף החיים (פאלאג'י) · א · >>",2,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%90","כף החיים (פאלאג'י)"
"53","",2,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%90","כף החיים (פאלאג'י)"
"54","סימן א",2,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%90","כף החיים (פאלאג'י)"
"55","",2,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%90","כף החיים (פאלאג'י)"
"56","    ",2,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%90","כף החיים (פאלאג'י)"
